id,income
1,34000
2,29000
3,25000
4,34000
5,30000
6,25000
7,32000
8,25000
9,28000
10,25000
11,29000
12,29000
13,26000
14,34000
15,25000
16,28000
17,25000
18,29000
19,28000
20,25000
21,26000
22,28000
23,28000
24,29000
25,32000
26,28000
27,33000
28,28000
29,25000
30,33000
31,25000
32,25000
33,25000
34,25000
35,17000
36,33000
37,28000
38,30000
39,30000
40,29000
41,29000
42,25000
43,25000
44,29000
45,29000
46,25000
47,33000
48,33000
49,34000
50,29000
51,25000
52,30000
53,29000
54,28000
55,34000
56,28000
57,30000
58,25000
59,28000
60,29000
61,32000
62,28000
63,25000
64,25000
65,28000
66,33000
67,25000
68,25000
69,29000
70,30000
71,30000
72,25000
73,29000
74,33000
75,34000
76,25000
77,30000
78,25000
79,28000
80,30000
81,28000
82,30000
83,28000
84,30000
85,29000
86,25000
87,34600
88,17000
89,25000
90,51000
91,25000
92,25000
93,25000
94,51000
95,25000
96,28000
97,25000
98,25000
99,25000
100,28000
101,25000
102,30000
103,25000
104,33000
105,30000
106,29000
107,25000
108,29000
109,30000
110,33000
111,29000
112,25000
113,25000
114,33000
115,34000
116,25000
117,25000
118,33000
119,29000
120,26000
121,28000
122,33000
123,28400
124,25000
125,33000
126,25000
127,25000
128,29000
129,26000
130,29000
131,25000
132,25000
133,25000
134,32000
135,25000
136,25000
137,25000
138,34000
139,30000
140,26000
141,33000
142,25000
143,25000
144,25000
145,26000
146,29000
147,25000
148,28000
149,17000
150,25000
151,47000
152,29000
153,30000
154,29000
155,28000
156,29000
157,30000
158,33000
159,30000
160,26000
161,29000
162,47000
163,26000
164,30000
165,29000
166,25000
167,29000
168,30000
169,33000
170,29000
171,28000
172,25000
173,30000
174,25000
175,25000
176,34000
177,25000
178,33000
179,25000
180,30000
181,25000
182,47000
183,28000
184,25000
185,33000
186,26000
187,28000
188,25000
189,25000
190,29000
191,33000
192,25000
193,28000
194,26800
195,25000
196,28000
197,25000
198,25000
199,44900
200,25000
201,30000
202,30000
203,33000
204,25000
205,25000
206,116800
207,29000
208,47000
209,28000
210,47000
211,30000
212,28000
213,25000
214,33000
215,29000
