id,income
1,64278
2,47680
3,38099
4,64278
5,47680
6,38099
7,64278
8,38099
9,47680
10,38099
11,47680
12,47680
13,38099
14,64278
15,38099
16,47680
17,38099
18,47680
19,47680
20,38099
21,38099
22,47680
23,47680
24,47680
25,64278
26,47680
27,64278
28,47680
29,38099
30,64278
31,38099
32,38099
33,38099
34,38099
35,23179
36,64278
37,47680
38,47680
39,47680
40,47680
41,47680
42,38099
43,38099
44,47680
45,47680
46,38099
47,64278
48,64278
49,64278
50,47680
51,38099
52,47680
53,47680
54,47680
55,64278
56,47680
57,47680
58,38099
59,47680
60,47680
61,64278
62,47680
63,38099
64,38099
65,47680
66,64278
67,38099
68,38099
69,47680
70,47680
71,47680
72,38099
73,47680
74,64278
75,64278
76,38099
77,47680
78,38099
79,47680
80,47680
81,47680
82,47680
83,47680
84,47680
85,47680
86,38099
87,64278
88,23179
89,38099
90,87056
91,38099
92,38099
93,38099
94,87056
95,38099
96,47680
97,38099
98,38099
99,38099
100,47680
101,38099
102,47680
103,38099
104,64278
105,47680
106,47680
107,38099
108,47680
109,47680
110,64278
111,47680
112,38099
113,38099
114,64278
115,64278
116,38099
117,38099
118,64278
119,47680
120,38099
121,47680
122,64278
123,47680
124,38099
125,64278
126,38099
127,38099
128,47680
129,38099
130,47680
131,38099
132,38099
133,38099
134,64278
135,38099
136,38099
137,38099
138,64278
139,47680
140,38099
141,64278
142,38099
143,38099
144,38099
145,38099
146,47680
147,38099
148,47680
149,23179
150,38099
151,87056
152,47680
153,47680
154,47680
155,47680
156,47680
157,47680
158,64278
159,47680
160,38099
161,47680
162,87056
163,38099
164,47680
165,47680
166,38099
167,47680
168,47680
169,64278
170,47680
171,47680
172,38099
173,47680
174,38099
175,38099
176,64278
177,38099
178,64278
179,38099
180,47680
181,38099
182,87056
183,47680
184,38099
185,64278
186,38099
187,47680
188,38099
189,38099
190,47680
191,64278
192,38099
193,47680
194,38099
195,38099
196,47680
197,38099
198,38099
199,87056
200,38099
201,47680
202,47680
203,64278
204,38099
205,38099
206,64278
207,47680
208,87056
209,47680
210,87056
211,47680
212,47680
213,38099
214,64278
215,47680
216,38099
217,38099
218,38099
219,64278
220,87056
221,47680
222,38099
223,47680
224,64278
225,38099
226,64278
227,47680
228,38099
229,47680
230,47680
231,47680
232,47680
233,47680
234,64278
235,38099
236,38099
237,38099
238,38099
239,64278
240,47680
241,47680
242,64278
243,64278
244,47680
245,64278
246,47680
247,38099
248,87056
249,47680
250,38099
251,47680
252,47680
253,38099
254,47680
255,47680
256,64278
257,38099
258,38099
259,47680
260,47680
261,87056
262,47680
263,64278
264,64278
265,47680
266,47680
267,47680
268,47680
269,23179
270,47680
271,47680
272,64278
273,47680
274,47680
275,47680
276,38099
277,38099
278,38099
279,38099
280,47680
281,64278
282,47680
283,38099
284,38099
285,47680
286,47680
287,87056
288,38099
289,47680
290,38099
291,38099
292,38099
293,47680
294,47680
295,47680
296,64278
297,38099
298,38099
299,38099
300,47680
301,47680
302,64278
303,38099
304,38099
305,47680
306,47680
307,87056
308,38099
309,47680
310,64278
311,64278
312,38099
313,47680
314,64278
315,47680
316,64278
317,64278
318,47680
319,87056
320,47680
321,47680
322,47680
323,47680
324,47680
325,38099
326,38099
327,38099
328,87056
329,64278
330,38099
331,47680
332,47680
333,38099
334,38099
335,38099
336,47680
337,38099
338,87056
339,64278
340,64278
341,47680
342,38099
343,38099
344,64278
345,38099
346,87056
347,64278
348,87056
349,47680
350,47680
351,47680
352,38099
353,38099
354,47680
355,47680
356,47680
357,38099
358,47680
359,38099
360,38099
361,38099
362,47680
363,47680
364,47680
365,38099
366,38099
367,38099
368,38099
369,47680
370,47680
371,87056
372,38099
373,38099
374,38099
375,87056
376,47680
377,38099
378,47680
379,47680
380,47680
381,38099
382,47680
383,64278
384,47680
385,47680
386,47680
387,38099
388,38099
389,38099
390,64278
391,64278
392,47680
393,38099
394,47680
395,38099
396,47680
397,38099
398,38099
399,64278
400,64278
401,47680
402,47680
403,23179
404,47680
405,47680
406,38099
407,47680
408,47680
409,38099
410,38099
411,64278
412,38099
413,47680
414,64278
415,38099
416,47680
417,38099
418,47680
419,47680
420,64278
421,47680
422,38099
423,38099
424,47680
425,47680
426,64278
427,38099
428,38099
429,38099
430,47680
431,38099
432,23179
433,23179
434,47680
435,47680
436,47680
437,47680
438,64278
439,47680
440,38099
441,87056
442,38099
443,64278
444,47680
445,38099
446,47680
447,47680
448,38099
449,38099
450,47680
451,38099
452,38099
453,47680
454,38099
455,47680
456,47680
457,47680
458,47680
459,38099
460,64278
461,47680
462,87056
463,38099
464,47680
465,64278
466,47680
467,87056
468,47680
469,47680
470,87056
471,47680
472,47680
473,64278
474,64278
475,47680
476,47680
477,47680
478,47680
479,47680
480,38099
481,38099
482,38099
483,47680
484,38099
485,64278
486,47680
487,38099
488,47680
489,64278
490,87056
491,47680
492,38099
493,38099
494,38099
495,38099
496,47680
497,38099
498,38099
499,47680
500,47680
501,47680
502,38099
503,38099
504,38099
505,38099
506,64278
507,38099
508,38099
509,47680
510,38099
511,38099
512,47680
513,47680
514,38099
515,38099
516,47680
517,47680
518,64278
519,47680
520,23179
521,47680
522,64278
523,47680
524,38099
525,47680
526,47680
527,38099
528,47680
529,47680
530,47680
531,64278
532,64278
533,64278
534,64278
535,38099
536,38099
537,38099
538,47680
539,64278
540,38099
541,64278
542,47680
543,47680
544,38099
545,47680
546,47680
547,47680
548,47680
549,64278
550,47680
551,38099
552,38099
553,47680
554,47680
555,38099
556,87056
557,47680
558,64278
559,47680
560,64278
561,47680
562,64278
563,47680
564,38099
565,64278
566,47680
567,64278
568,38099
569,38099
570,38099
571,38099
572,38099
573,47680
574,47680
575,38099
576,38099
577,47680
578,38099
579,38099
580,47680
581,38099
582,47680
583,64278
584,47680
585,38099
586,47680
587,64278
588,47680
589,38099
590,38099
591,47680
592,47680
593,38099
594,38099
595,87056
596,47680
597,47680
598,38099
599,64278
600,38099
601,47680
602,47680
603,47680
604,87056
605,38099
606,87056
607,38099
608,38099
609,47680
610,38099
611,38099
612,38099
613,47680
614,47680
615,47680
616,64278
617,47680
618,38099
619,47680
620,47680
621,38099
622,47680
623,87056
624,38099
625,64278
626,47680
627,47680
628,64278
629,64278
630,47680
631,47680
632,38099
633,47680
634,38099
635,38099
636,38099
637,47680
638,47680
639,64278
640,47680
641,38099
642,38099
643,47680
644,23179
645,47680
646,38099
647,47680
648,47680
649,38099
650,47680
651,47680
652,47680
653,47680
654,47680
655,47680
656,38099
657,38099
658,38099
659,47680
660,38099
661,47680
662,47680
663,64278
664,47680
665,38099
666,38099
667,47680
668,47680
