id,income
1,44496.8786206072
2,46704.384414776934
3,27546.053622020616
4,94454.51378533899
5,33443.389832958565
6,32679.408783654777
7,59675.00712928226
8,28007.650409333473
9,34692.33419370552
10,33189.01927482524
11,42390.676858777886
12,42599.75445967018
13,34778.70489368132
14,55244.01075732214
15,29955.498162018215
16,63638.91485813168
17,34685.21525757642
18,45122.473060650074
19,33443.389832958565
20,27032.715951564915
21,38829.66468972141
22,90412.62393372276
23,41302.49330158364
24,33443.389832958565
25,55960.05956699313
26,43575.84990227626
27,55244.01075732214
28,39741.389000728486
29,45542.885906765696
30,55375.0114339846
31,39601.135174356205
32,58867.22166843022
33,34821.94743679279
34,26666.177932650047
35,17311.24186436625
36,61842.81453714509
37,73135.75809354833
38,42599.75445967018
39,41338.05485574032
40,42599.75445967018
41,37782.11393833603
42,41431.28225680579
43,31199.03143323057
44,51488.49943258189
45,43577.08800295783
46,33702.802863670026
47,50178.217913787645
48,40220.60173326709
49,70582.1777583964
50,42639.181895734495
51,36126.349658929
52,41504.78266229288
53,57423.627386487
54,38110.640607141206
55,53380.42733358025
56,48833.57976291803
57,92678.2556499019
58,30820.275480351873
59,43983.60113024903
60,57682.90133470248
61,40220.60173326709
62,53575.63783255686
63,28113.533186826702
64,34240.7397324656
65,33443.389832958565
66,62168.540406932654
67,35285.87052276638
68,26666.177932650047
69,64238.23127128126
70,42599.75445967018
71,55539.765691602784
72,33141.74557434561
73,35182.64866780951
74,116754.5420427805
75,87603.59229305343
76,40913.62947708736
77,39426.87533092018
78,29955.498162018215
79,42599.75445967018
80,33687.74851223515
81,60101.538579697706
82,42599.75445967018
83,47152.08741138407
84,37996.60655681214
85,41740.21940839587
86,38105.05436379382
87,40220.60173326709
88,19261.73223487004
89,34455.45403498322
90,67888.2670549741
91,52559.80670588852
92,40631.5069803624
93,29955.498162018215
94,47695.12986468194
95,30575.916801075295
96,48831.46229508405
97,35160.70398352073
98,26666.177932650047
99,29955.498162018215
100,50654.074929728864
101,32595.09115088702
102,48458.82617774397
103,26666.177932650047
104,40220.60173326709
105,42599.75445967018
106,42069.251211421775
107,38807.63322586567
108,63524.57159509656
109,57498.952391327955
110,55244.01075732214
111,42599.75445967018
112,35228.91331896681
113,37205.32303142658
114,82289.74795627882
115,43519.44390350089
116,26666.177932650047
117,50422.942245304126
118,58771.71216873889
119,95069.89025049366
120,36193.195406448205
121,42599.75445967018
122,40220.60173326709
123,51488.137085145056
124,46111.4954062689
125,112339.57106710647
126,35864.08040596618
127,26666.177932650047
128,42462.66868505706
129,32603.665139633566
130,48930.37829247157
131,29955.498162018215
132,29955.498162018215
133,44997.98965463803
134,74726.07000938541
135,26666.177932650047
136,28699.242144231175
137,45479.47692869963
138,42429.80367040024
139,103332.64110970695
140,29955.498162018215
141,44008.16126205405
142,31159.662534902676
143,31788.983101769736
144,33750.00052051691
145,35118.73172840394
146,43525.79372573236
147,38109.16096807791
148,33443.389832958565
149,20017.871604363634
150,35604.06654772796
151,139368.37914503383
152,44787.970630695156
153,42599.75445967018
154,68395.59460039253
155,33443.389832958565
156,57964.1010630555
157,33443.389832958565
158,40220.60173326709
159,33443.389832958565
160,44140.00268814076
161,43700.424568886265
162,164052.7662399365
163,37733.46090039177
164,50527.55403010495
165,42368.59059353558
166,76556.73025233028
167,56792.730498894765
168,46716.111928934384
169,55244.01075732214
170,41041.41751671467
171,76394.54109004914
172,60626.85685513024
173,51770.29077870192
174,33104.29738808331
175,46664.06316918893
176,35844.70819594847
177,35166.898048089795
178,55244.01075732214
179,32011.804609302373
180,33443.389832958565
181,37424.747561910495
182,88821.10956987564
183,66062.18962561275
184,35945.391170791154
185,64305.47002964354
186,26666.177932650047
187,36131.335305000925
188,26666.177932650047
189,40168.62301654879
190,92747.54346746735
191,112816.52313371742
192,26666.177932650047
193,34054.28653115001
194,32413.30082604578
195,36768.323332011016
196,41764.44591148204
197,26666.177932650047
198,31046.533516719075
199,81695.1680439413
200,31410.960852385215
201,42599.75445967018
202,33443.389832958565
203,84849.16568269348
204,42617.80181157976
205,137629.3425108963
206,57378.41833397766
207,54309.30965154362
208,92360.14509146923
209,38075.8064975422
210,46997.813633575606
211,46453.54591752041
212,38199.22062837897
213,31038.35903282452
214,55244.01075732214
215,70427.2938425323
216,87948.07657949213
217,34661.172309263406
218,30501.54676825199
219,74547.85770005803
220,46997.813633575606
221,38469.15490822909
222,36559.093848160584
223,58362.42151282234
224,55244.01075732214
225,33162.458919424185
226,62646.67830492896
227,42599.75445967018
228,36996.66439260622
229,33443.389832958565
230,51080.46723091476
