id,income
1,24000
2,28000
3,19000
4,96000
5,23000
6,20000
7,30000
8,19000
9,20000
10,20000
11,29000
12,26000
13,25000
14,27000
15,22000
16,58700
17,27000
18,23000
19,23000
20,19000
21,32000
22,67000
23,29000
24,23000
25,45000
26,19000
27,27000
28,26000
29,40000
30,20000
31,34000
32,46000
33,25000
34,23000
35,14000
36,35000
37,67000
38,26000
39,29000
40,26000
41,23000
42,35000
43,21000
44,35000
45,34000
46,24000
47,38000
48,23000
49,62300
50,29000
51,27000
52,29000
53,52000
54,23000
55,41800
56,31000
57,59000
58,21000
59,19000
60,52000
61,23000
62,39000
63,19000
64,25000
65,23000
66,35000
67,25000
68,23000
69,58700
70,26000
71,25500
72,20000
73,20000
74,101000
75,96000
76,35000
77,26000
78,22000
79,26000
80,20000
81,55300
82,26000
83,28000
84,23000
85,29000
86,32000
87,23000
88,13000
89,27000
90,37500
91,37800
92,34000
93,22000
94,26600
95,21000
96,31000
97,28350
98,23000
99,22000
100,31000
101,24000
102,28000
103,23000
104,23000
105,26000
106,29000
107,30000
108,58700
109,52000
110,27000
111,26000
112,27000
113,29000
114,57250
115,24000
116,23000
117,47000
118,27000
119,72000
120,29000
121,26000
122,23000
123,35000
124,38100
125,73250
126,25000
127,23000
128,29000
129,24000
130,31000
131,22000
132,22000
133,38100
134,60000
135,23000
136,19000
137,38100
138,19000
139,67000
140,22000
141,24000
142,21000
143,24000
144,20000
145,25000
146,19000
147,32000
148,23000
149,25600
150,27000
151,104000
152,23000
153,26000
154,67000
155,23000
156,52000
157,23000
158,23000
159,23000
160,41000
161,19000
162,113200
163,30000
164,31000
165,29000
166,51000
167,45000
168,28000
169,27000
170,29000
171,67000
172,51000
173,39000
174,20000
175,41450
176,19000
177,27000
178,27000
179,20000
180,23000
181,30000
182,45800
183,67000
184,25000
185,40450
186,23000
187,23000
188,23000
189,35000
190,39450
191,43400
192,23000
193,20000
194,20000
195,30000
196,29000
197,23000
198,21000
199,63100
200,17000
201,26000
202,23000
203,96000
204,41000
205,51000
206,27000
207,39000
208,23899
209,23000
210,27000
211,23000
212,23000
213,21000
214,27000
215,67000
216,46000
217,28350
218,21000
219,60000
220,27000
221,26000
222,29000
223,55300
224,27000
225,20000
226,35000
227,26000
228,29000
229,23000
230,35000
231,28000
232,28000
233,45000
234,27000
235,51000
236,27000
237,20000
238,19000
239,54100
240,67000
241,34000
242,73250
243,27000
244,23000
245,27000
246,59000
247,20000
248,37500
249,23000
250,41000
251,23000
252,20000
253,24000
254,23000
255,26000
256,27000
257,34000
258,25000
259,23000
260,26000
261,27000
262,49150
263,101000
264,38000
265,67000
266,23000
267,56400
268,23000
269,24000
270,23000
271,36000
272,32000
273,26000
274,23000
275,29000
276,20000
277,17000
278,21000
279,41000
280,23000
281,20000
282,23000
283,34000
284,29000
285,23000
286,20000
287,49500
288,43000
289,23000
290,25000
291,35000
292,21000
293,84400
294,23000
295,28000
296,23000
297,20000
298,20000
299,46000
300,50000
301,26000
302,40450
303,22000
304,25000
305,28000
306,26000
307,27000
308,25000
309,26000
310,51100
311,27000
312,30000
313,28000
314,38000
315,23000
316,27000
317,96000
318,23000
319,37500
320,23000
321,23000
322,67000
323,23000
324,26000
325,21000
326,25000
327,19000
328,47500
329,27000
330,24400
331,23000
332,36000
333,20000
334,43000
335,24000
336,48800
337,63700
338,87600
339,73250
340,49000
341,23000
342,21000
343,21000
344,30000
345,20000
346,48450
347,79000
348,87600
349,23000
350,72000
351,29000
352,21000
353,35000
354,36000
355,23000
