id,income
1,49340
2,50732
3,29525
4,68282
5,40731
6,39319
7,68282
8,35333
9,40731
10,39319
11,40731
12,50732
13,39319
14,68282
15,39319
16,50732
17,35333
18,50732
19,40731
20,35333
21,39319
22,50732
23,40731
24,40731
25,49340
26,50732
27,68282
28,40731
29,35333
30,68282
31,35333
32,35333
33,39319
34,35333
35,21466
36,68282
37,50732
38,50732
39,40731
40,50732
41,40731
42,39319
43,35333
44,50732
45,40731
46,35333
47,49340
48,49340
49,68282
50,40731
51,35333
52,40731
53,50732
54,40731
55,49340
56,50732
57,40731
58,35333
59,50732
60,50732
61,49340
62,50732
63,35333
64,39319
65,40731
66,68282
67,39319
68,35333
69,50732
70,50732
71,56066
72,39319
73,40731
74,123100
75,68282
76,39319
77,40731
78,39319
79,50732
80,40731
81,40731
82,50732
83,50732
84,40731
85,40731
86,39319
87,49340
88,21466
89,35333
90,85137
91,47868
92,35333
93,39319
94,62765
95,35333
96,50732
97,29525
98,35333
99,39319
100,50732
101,35333
102,50732
103,35333
104,49340
105,50732
106,40731
107,35333
108,50732
109,50732
110,68282
111,50732
112,35333
113,39319
114,87919
115,49340
116,35333
117,39319
118,68282
119,92156
120,39319
121,50732
122,49340
123,50732
124,39319
125,123100
126,39319
127,35333
128,40731
129,35333
130,50732
131,39319
132,39319
133,39319
134,68282
135,35333
136,35333
137,39319
138,49340
139,50732
140,39319
141,49340
142,35333
143,35333
144,39319
145,39319
146,50732
147,39319
148,40731
149,26823
150,35333
151,133430
152,50732
153,50732
154,50732
155,40731
156,50732
157,40731
158,49340
159,40731
160,39319
161,50732
162,85137
163,35333
164,50732
165,40731
166,39319
167,50732
168,50732
169,68282
170,40731
171,50732
172,39319
173,40731
174,39319
175,39319
176,42693
177,35333
178,68282
179,39319
180,40731
181,35333
182,99727
183,50732
184,39319
185,68282
186,35333
187,40731
188,35333
189,39319
190,92156
191,123100
192,35333
193,40731
194,39319
195,35333
196,40731
197,35333
198,35333
199,97137
200,39319
201,50732
202,40731
203,68282
204,39319
205,39319
206,68282
207,50732
208,89485
209,40731
210,62765
211,50732
212,40731
213,35333
214,68282
215,50732
216,35333
217,29525
218,35333
219,68282
220,62765
221,40731
222,39319
223,40731
224,68282
225,39319
226,68282
227,50732
228,39319
229,40731
230,50732
231,50732
232,50732
233,50732
234,49340
235,39319
236,35333
237,39319
238,35333
239,49340
240,50732
241,40731
242,123100
243,68282
244,40731
245,68282
246,40731
247,39319
248,85137
249,40731
250,39319
251,50732
252,40731
253,35333
254,40731
255,50732
256,68282
257,35333
258,39319
259,40731
260,50732
261,62765
262,92156
263,123100
264,49340
265,50732
266,40731
267,92156
268,50732
269,21466
270,40731
271,40731
272,49340
273,40731
274,40731
275,40731
276,39319
277,39319
278,35333
279,39319
280,50732
281,68282
282,40731
283,35333
284,39319
285,50732
286,40731
287,85137
288,35333
289,50732
290,39319
291,39319
292,35333
293,71894
294,50732
295,50732
296,49340
297,39319
298,39319
299,35333
300,92156
301,40731
302,68282
303,39319
304,39319
305,50732
306,50732
307,62765
308,39319
309,50732
310,80228
311,68282
312,35333
313,50732
314,49340
315,40731
316,68282
317,68282
318,40731
319,85137
320,40731
321,40731
322,50732
323,50732
324,40731
325,35333
326,39319
327,35333
328,85137
329,68282
330,47868
331,50732
332,40731
333,39319
334,35333
335,35333
336,63768
337,74182
338,133430
339,123100
340,68282
341,40731
342,35333
343,35333
344,68282
345,39319
346,85137
347,49340
348,133430
349,40731
350,92156
351,40731
352,35333
353,35333
354,40731
355,40731
356,50732
357,39319
358,50732
359,39319
360,29525
361,35333
362,50732
363,50732
364,50732
365,39319
366,39319
367,39319
368,35333
369,40731
370,50732
371,85137
372,35333
373,39319
374,35333
375,62765
376,50732
377,39319
378,50732
379,50732
380,40731
381,39319
382,40731
383,123100
384,50732
385,40731
386,50732
387,35333
388,35333
389,39319
390,68282
391,42693
392,50732
393,39319
394,40731
395,39319
396,40731
397,39319
398,39319
399,68282
400,68282
401,40731
402,50732
403,21466
404,40731
405,50732
406,39319
407,40731
408,50732
409,35333
410,39319
411,49340
412,35333
413,50732
414,68282
415,35333
416,40731
417,39319
418,40731
419,50732
420,68282
421,56066
422,35333
423,35333
424,50732
425,40731
426,68282
427,35333
428,39319
429,35333
430,40731
431,74182
432,21466
433,21466
434,40731
435,40731
436,50732
437,40731
438,87919
439,40731
440,39319
441,85137
442,39319
443,87919
444,50732
445,35333
446,50732
447,50732
448,39319
449,39319
450,40731
451,39319
452,39319
453,40731
454,39319
455,40731
456,50732
457,40731
458,40731
459,35333
460,49340
461,42963
462,62765
463,39319
464,50732
465,49340
466,50732
467,85137
468,50732
469,40731
470,85137
471,40731
472,50732
473,68282
474,123100
475,50732
476,50732
477,40731
478,40731
479,50732
480,35333
481,39319
482,39319
483,42963
484,35333
485,68282
486,40731
487,29525
488,40731
489,68282
490,85137
491,50732
492,29525
493,35333
494,39319
495,35333
496,40731
497,35333
498,35333
499,40731
500,50732
501,40731
502,35333
503,35333
504,39319
505,39319
506,123100
507,39319
508,39319
509,40731
510,35333
511,39319
512,50732
513,40731
514,35333
515,39319
516,40731
517,40731
518,49340
519,50732
520,21466
521,50732
522,123100
523,50732
524,39319
525,50732
526,50732
527,35333
528,50732
529,63768
530,40731
531,49340
532,49340
533,49340
534,49340
535,35333
536,39319
537,35333
538,50732
539,49340
540,35333
541,49340
542,50732
543,40731
544,39319
545,92156
546,63768
547,50732
548,50732
549,49340
550,50732
551,39319
552,39319
553,40731
554,40731
555,39319
556,85137
557,40731
558,49340
559,50732
560,49340
561,40731
562,123100
563,40731
564,35333
565,49340
566,56066
567,49340
568,35333
569,35333
570,35333
571,35333
572,39319
573,68066
574,50732
575,39319
576,39319
577,50732
578,39319
579,39319
580,50732
581,35333
582,50732
583,123100
584,40731
585,39319
586,40731
587,123100
588,63768
589,39319
590,39319
591,40731
592,40731
593,35333
594,35333
595,62765
596,40731
597,40731
598,35333
599,123100
600,39319
601,50732
602,50732
603,50732
604,62765
605,35333
606,133430
607,35333
608,47868
609,40731
610,39319
611,35333
612,35333
613,50732
614,50732
615,50732
616,68282
617,50732
618,39319
619,40731
620,40731
621,39319
622,40731
623,85137
624,39319
625,68282
626,92156
627,50732
628,68282
629,49340
630,40731
631,50732
632,39319
633,40731
634,35333
635,38582
636,35333
637,50732
638,56066
639,68282
640,40731
641,39319
642,39319
643,50732
644,21466
