id,income
1,28000
2,31000
3,23000
4,36000
5,27000
6,25000
7,36000
8,25000
9,27000
10,25000
11,27000
12,31000
13,25000
14,36000
15,25000
16,31000
17,25000
18,31000
19,27000
20,25000
21,25000
22,31000
23,27000
24,27000
25,28000
26,31000
27,36000
28,27000
29,25000
30,36000
31,25000
32,25000
33,25000
34,25000
35,17000
36,36000
37,31000
38,31000
39,27000
40,31000
41,27000
42,25000
43,25000
44,31000
45,27000
46,25000
47,28000
48,28000
49,36000
50,27000
51,25000
52,27000
53,31000
54,27000
55,28000
56,31000
57,27000
58,25000
59,31000
60,31000
61,28000
62,31000
63,25000
64,25000
65,27000
66,36000
67,25000
68,25000
69,31000
70,31000
71,32000
72,25000
73,27000
74,80000
75,36000
76,25000
77,27000
78,25000
79,31000
80,27000
81,27000
82,31000
83,31000
84,27000
85,27000
86,25000
87,28000
88,17000
89,25000
90,45000
91,29000
92,25000
93,25000
94,34000
95,25000
96,31000
97,23000
98,25000
99,25000
100,31000
101,25000
102,31000
103,25000
104,28000
105,31000
106,27000
107,25000
108,31000
109,31000
110,36000
111,31000
112,25000
113,25000
114,47350
115,28000
116,25000
117,25000
118,36000
119,56000
120,25000
121,31000
122,28000
123,31000
124,25000
125,80000
126,25000
127,25000
128,27000
129,25000
130,31000
131,25000
132,25000
133,25000
134,36000
135,25000
136,25000
137,25000
138,28000
139,31000
140,25000
141,28000
142,25000
143,25000
144,25000
145,25000
146,31000
147,25000
148,27000
149,21000
150,25000
151,93000
152,31000
153,31000
154,31000
155,27000
156,31000
157,27000
158,28000
159,27000
160,25000
161,31000
162,45000
163,25000
164,31000
165,27000
166,25000
167,31000
168,31000
169,36000
170,27000
171,31000
172,25000
173,27000
174,25000
175,25000
176,26000
177,25000
178,36000
179,25000
180,27000
181,25000
182,60050
183,31000
184,25000
185,36000
186,25000
187,27000
188,25000
189,25000
190,56000
191,80000
192,25000
193,27000
194,25000
195,25000
196,27000
197,25000
198,25000
199,66400
200,25000
201,31000
202,27000
203,36000
204,25000
205,25000
206,36000
207,31000
208,58600
209,27000
210,34000
211,31000
212,27000
213,25000
214,36000
215,31000
216,25000
217,23000
218,25000
219,36000
220,34000
221,27000
222,25000
223,27000
224,36000
225,25000
226,36000
227,31000
228,25000
229,27000
230,31000
231,31000
232,31000
233,31000
234,28000
235,25000
236,25000
237,25000
238,25000
239,28000
240,31000
241,27000
242,80000
243,36000
244,27000
245,36000
246,27000
247,25000
248,45000
249,27000
250,25000
251,31000
252,27000
253,25000
254,27000
255,31000
256,36000
257,25000
258,25000
259,27000
260,31000
261,34000
262,56000
263,80000
264,28000
265,31000
266,27000
267,56000
268,31000
269,17000
270,27000
271,27000
272,28000
273,27000
274,27000
275,27000
276,25000
277,25000
278,25000
279,25000
280,31000
281,36000
282,27000
283,25000
284,25000
285,31000
286,27000
287,45000
288,25000
289,31000
290,25000
291,25000
292,25000
293,52300
294,31000
295,31000
296,28000
297,25000
298,25000
299,25000
300,56000
301,27000
302,36000
303,25000
304,25000
305,31000
306,31000
307,34000
308,25000
309,31000
310,48000
311,36000
312,25000
313,31000
314,28000
315,27000
316,36000
317,36000
318,27000
319,45000
320,27000
321,27000
322,31000
323,31000
324,27000
325,25000
326,25000
327,25000
328,45000
329,36000
330,29000
331,31000
332,27000
333,25000
334,25000
335,25000
336,36000
337,50000
338,93000
339,80000
340,36000
341,27000
342,25000
343,25000
344,36000
345,25000
346,45000
347,28000
348,93000
349,27000
350,56000
351,27000
352,25000
353,25000
354,27000
355,27000
356,31000
357,25000
358,31000
359,25000
360,23000
361,25000
362,31000
363,31000
364,31000
365,25000
366,25000
367,25000
368,25000
369,27000
370,31000
371,45000
372,25000
373,25000
374,25000
375,34000
376,31000
377,25000
378,31000
379,31000
380,27000
381,25000
382,27000
383,80000
384,31000
385,27000
386,31000
387,25000
388,25000
389,25000
390,36000
391,26000
392,31000
393,25000
394,27000
395,25000
396,27000
397,25000
398,25000
399,36000
400,36000
401,27000
402,31000
403,17000
404,27000
405,31000
406,25000
407,27000
408,31000
409,25000
410,25000
411,28000
412,25000
413,31000
414,36000
415,25000
416,27000
417,25000
418,27000
419,31000
420,36000
421,32000
422,25000
423,25000
424,31000
425,27000
426,36000
427,25000
428,25000
429,25000
430,27000
431,50000
432,17000
433,17000
434,27000
435,27000
436,31000
437,27000
438,47350
439,27000
440,25000
441,45000
442,25000
443,47350
444,31000
445,25000
446,31000
447,31000
448,25000
449,25000
450,27000
451,25000
452,25000
453,27000
454,25000
455,27000
456,31000
457,27000
458,27000
459,25000
460,28000
461,26299
462,34000
463,25000
464,31000
465,28000
466,31000
467,45000
468,31000
469,27000
470,45000
471,27000
472,31000
473,36000
474,80000
475,31000
476,31000
477,27000
478,27000
479,31000
480,25000
481,25000
482,25000
483,26299
484,25000
485,36000
486,27000
487,23000
488,27000
489,36000
490,45000
491,31000
492,23000
493,25000
494,25000
495,25000
496,27000
497,25000
498,25000
499,27000
500,31000
501,27000
502,25000
503,25000
504,25000
505,25000
506,80000
507,25000
508,25000
509,27000
510,25000
511,25000
512,31000
513,27000
514,25000
515,25000
516,27000
517,27000
518,28000
519,31000
520,17000
521,31000
522,80000
523,31000
524,25000
525,31000
526,31000
527,25000
528,31000
529,36000
530,27000
531,28000
532,28000
533,28000
534,28000
535,25000
536,25000
537,25000
538,31000
539,28000
540,25000
541,28000
542,31000
543,27000
544,25000
545,56000
546,36000
547,31000
548,31000
549,28000
550,31000
551,25000
552,25000
553,27000
554,27000
555,25000
556,45000
557,27000
558,28000
559,31000
560,28000
561,27000
562,80000
563,27000
564,25000
565,28000
566,32000
567,28000
568,25000
569,25000
570,25000
571,25000
572,25000
573,30750
574,31000
575,25000
576,25000
577,31000
578,25000
579,25000
580,31000
581,25000
582,31000
583,80000
584,27000
585,25000
586,27000
587,80000
588,36000
589,25000
590,25000
591,27000
592,27000
593,25000
594,25000
595,34000
596,27000
597,27000
598,25000
599,80000
600,25000
601,31000
602,31000
603,31000
604,34000
605,25000
606,93000
607,25000
608,29000
609,27000
610,25000
611,25000
612,25000
613,31000
614,31000
615,31000
616,36000
617,31000
618,25000
619,27000
620,27000
621,25000
622,27000
623,45000
624,25000
625,36000
626,56000
627,31000
628,36000
629,28000
630,27000
631,31000
632,25000
633,27000
634,25000
635,26000
636,25000
637,31000
638,32000
639,36000
640,27000
641,25000
642,25000
643,31000
644,17000
645,27000
646,25000
647,27000
648,27000
649,25000
650,27000
651,31000
652,27000
653,31000
654,27000
655,31000
656,25000
657,25000
658,25000
659,56000
660,25000
661,27000
662,27000
663,48000
664,27000
665,25000
666,25000
667,31000
668,31000
669,31000
670,34000
671,56000
672,28000
673,31000
674,25000
675,25000
676,25000
677,27000
678,25000
679,45000
680,31000
681,27000
682,25000
683,27000
684,27000
685,25000
686,28000
687,25000
688,25000
689,36000
690,25000
691,25000
692,25000
693,36000
694,36000
695,31000
696,25000
697,28000
698,19900
699,31000
700,31000
701,27000
702,36000
703,27000
704,25000
705,25000
706,25000
707,29000
708,31000
709,25000
710,45000
711,27000
712,27000
713,25000
714,25000
715,27000
716,27000
717,23000
718,27000
719,36000
720,28000
721,31000
722,25000
723,36000
724,31000
725,28000
726,36000
727,25000
728,36000
729,28000
730,31000
731,28000
732,36000
733,31000
734,31000
735,25000
736,45000
737,25000
738,34000
739,25000
740,31000
741,28000
742,31000
743,25000
744,31000
745,25000
746,25000
747,31000
748,31000
749,27000
750,27000
751,25000
752,28000
753,25000
754,28000
755,28000
756,27000
757,31000
758,25000
759,31000
760,31000
761,27000
762,47350
763,31000
764,25000
765,93000
766,27000
767,25000
768,27000
769,25000
770,27000
771,31000
772,56000
773,27000
774,29000
775,27000
776,27000
777,28000
778,31000
779,27000
780,25000
781,27000
782,27150
783,45000
784,25000
785,27000
786,31000
787,28000
788,25000
789,25000
790,31000
791,25000
792,25000
793,31000
794,31000
795,25000
796,28000
797,31000
798,31000
799,25000
800,31000
801,25000
802,27000
803,17000
804,31000
805,27000
806,26299
807,31000
808,31000
809,25000
810,25000
811,25000
812,25000
813,27000
814,45000
815,25000
816,27000
817,25000
818,25000
819,25000
820,26000
821,31000
822,25000
823,25000
824,25000
825,25000
826,25000
827,25000
828,31000
829,28000
830,31000
831,93000
832,27000
833,25000
834,27000
835,55000
836,31000
837,27000
838,25000
839,25000
840,25000
841,36000
842,31000
843,27000
844,31000
845,27000
846,27000
847,25000
848,36000
849,25000
850,27000
851,36000
852,28000
853,27000
854,31000
855,25000
856,25000
857,31000
858,27000
859,31000
860,31000
861,27000
862,27000
863,26299
864,31000
865,25000
866,28000
867,36000
868,27000
869,25000
870,25000
871,31000
872,36000
873,25000
874,25000
875,27000
876,25000
877,29000
878,31000
879,32000
880,25000
881,31000
882,25000
883,28000
884,31000
885,31000
886,25000
887,25000
888,36000
889,25000
890,31000
891,80000
892,25000
893,31000
894,31000
895,56000
896,27000
897,25000
898,27000
899,45000
900,27000
901,36000
902,25000
903,25000
904,31000
905,56000
906,27000
907,25000
908,36000
909,25000
910,27000
911,36000
912,80000
913,27000
914,31000
915,31000
916,31000
917,27000
918,27000
919,28000
920,28000
921,36000
922,31000
923,31000
924,25000
925,25000
926,25000
927,80000
928,27000
929,31000
930,25000
931,27000
932,28000
933,31000
934,25000
935,25000
936,31000
937,31000
938,25000
939,26000
940,25000
941,31000
942,25000
943,25000
944,25000
945,31000
946,27000
947,25000
948,31000
949,25000
950,25000
951,25000
952,31000
953,28000
954,36000
955,31000
956,27000
957,31000
958,27000
959,25000
960,31000
961,36000
962,28000
963,28000
964,25000
965,31000
966,27000
967,25000
968,36000
969,25000
970,25000
971,31000
972,31000
973,25000
974,32000
975,25000
976,25000
977,31000
978,25000
979,31000
980,36000
981,27000
982,31000
983,36000
984,36000
985,36000
986,31000
987,56000
988,31000
989,27000
990,31000
991,31000
992,36000
993,25000
994,31000
995,52300
996,31000
997,29000
998,31000
999,36000
1000,25000
1001,25000
1002,25000
1003,27000
1004,25000
1005,25000
1006,25000
1007,31000
1008,31000
1009,50000
1010,31000
1011,28000
1012,25000
1013,25000
1014,27000
1015,25000
1016,36000
1017,27000
1018,31000
1019,27000
1020,31000
1021,21000
1022,25000
1023,25000
1024,25000
1025,27000
1026,27000
1027,32000
1028,27000
1029,27000
1030,25000
1031,50000
1032,28000
1033,25000
1034,27000
1035,31000
1036,25000
1037,28000
1038,36000
1039,25000
1040,25000
1041,27000
1042,31000
1043,27000
1044,25000
1045,31000
1046,31000
1047,31000
1048,25000
1049,29000
1050,25000
1051,25000
1052,27000
1053,55000
1054,27000
1055,25000
1056,27000
1057,31000
1058,25000
1059,27000
1060,27000
1061,31000
1062,31000
1063,28000
1064,25000
1065,45000
1066,27000
1067,25000
1068,27000
1069,25000
1070,25000
1071,31000
1072,25000
1073,23000
1074,27000
1075,25000
1076,27000
1077,25000
1078,31000
1079,31000
1080,25000
1081,31000
1082,28000
1083,31000
1084,25000
1085,28000
1086,25000
1087,31000
1088,27000
1089,17000
1090,36000
1091,25000
1092,28000
1093,25000
1094,25000
1095,36000
1096,25000
1097,27000
1098,25000
1099,31000
1100,31000
1101,36000
1102,31000
1103,31000
1104,28000
1105,25000
1106,36000
1107,31000
1108,31000
1109,31000
1110,31000
1111,25000
1112,25000
1113,27000
1114,25000
1115,25000
1116,25000
1117,31000
1118,25000
1119,25000
1120,56000
1121,25000
1122,27000
1123,27000
1124,36000
1125,23000
1126,28000
1127,31000
1128,25000
1129,25000
1130,25000
1131,25000
1132,31000
1133,28000
1134,25000
1135,27000
1136,31000
1137,27000
1138,28000
1139,55000
1140,27000
1141,31000
1142,25000
1143,25000
1144,25000
1145,25000
1146,27000
1147,25000
1148,31000
1149,31000
1150,31000
1151,25000
1152,28000
1153,80000
1154,28000
1155,36000
1156,27000
1157,31000
1158,25000
1159,31000
1160,36000
1161,25000
1162,28000
1163,31000
1164,25000
1165,27000
1166,25000
1167,25000
1168,25000
1169,36000
1170,80000
1171,25000
1172,28000
1173,25000
1174,31000
1175,56000
1176,27000
1177,31000
1178,31000
1179,27000
1180,25000
1181,31000
1182,28000
1183,27000
1184,36000
1185,45000
1186,25000
1187,25000
1188,27000
1189,25000
1190,31000
1191,25000
1192,31000
1193,25000
1194,31000
1195,27000
1196,27000
1197,27000
1198,25000
1199,31000
1200,25000
1201,25000
1202,25000
1203,36000
1204,27000
1205,25000
1206,27000
1207,25000
1208,27000
1209,25000
1210,31000
1211,27000
1212,27000
1213,25000
1214,31000
1215,25000
1216,52300
1217,25000
1218,27000
1219,25000
1220,28000
1221,25000
1222,25000
1223,36000
1224,25000
1225,31000
1226,31000
1227,25000
1228,36000
1229,93000
1230,27900
1231,27900
1232,25000
1233,25000
1234,25000
1235,27000
1236,25000
1237,31000
1238,31000
1239,27000
1240,25000
1241,56000
1242,25000
1243,25000
1244,27000
1245,56000
1246,27000
1247,25000
1248,31000
1249,28000
1250,25000
1251,80000
1252,25000
1253,25000
1254,27000
1255,25000
1256,25000
1257,27000
1258,93000
1259,27000
1260,28000
1261,36000
1262,25000
1263,31000
1264,31000
1265,25000
1266,36000
1267,25000
1268,25000
1269,25000
1270,25000
1271,25000
1272,55000
1273,23000
1274,47350
1275,31000
1276,25000
1277,17000
1278,36000
1279,36000
1280,25000
1281,27150
1282,80000
1283,50000
1284,25000
1285,31000
1286,27000
1287,25000
1288,25000
1289,27000
1290,25000
1291,31000
1292,36000
1293,31000
1294,27000
1295,27000
1296,25000
1297,23000
1298,25000
1299,31000
1300,31000
1301,27000
1302,27000
1303,45000
1304,28000
1305,31000
1306,36000
1307,36000
1308,45000
1309,25000
1310,27000
1311,27000
1312,28000
1313,31000
1314,25000
1315,25000
1316,23000
1317,25000
1318,25000
1319,28000
1320,31000
1321,28000
1322,27000
1323,25000
1324,31000
1325,25000
1326,25000
1327,25000
1328,31000
1329,25000
1330,31000
1331,31000
1332,27000
1333,27000
1334,31000
1335,36000
1336,25000
1337,25000
1338,31000
1339,31000
1340,27000
1341,25000
1342,31000
1343,27000
1344,31000
1345,31000
1346,27000
1347,27000
1348,36000
1349,27000
1350,45000
1351,31000
1352,27000
1353,29000
1354,25000
1355,80000
1356,25000
1357,31000
1358,25000
1359,31000
1360,31000
1361,25000
1362,25000
1363,27000
1364,25000
1365,31000
1366,25000
1367,31000
1368,27000
1369,31000
1370,60500
1371,25000
1372,22300
1373,27000
1374,25000
1375,31000
1376,31000
1377,31000
1378,56000
1379,25000
1380,25000
1381,25000
1382,31000
1383,45000
1384,31000
1385,27000
1386,31000
1387,31000
1388,36000
1389,25000
1390,31000
1391,80000
