id,income
1,44496
2,46704
3,27546
4,94454
5,33443
6,32679
7,59675
8,28007
9,34692
10,33189
11,42390
12,42599
13,34778
14,55244
15,29955
16,63638
17,34685
18,45122
19,33443
20,27032
21,38829
22,90412
23,41302
24,33443
25,55960
26,43575
27,55244
28,39741
29,45542
30,55375
31,39601
32,58867
33,34821
34,26666
35,17311
36,61842
37,73135
38,42599
39,41338
40,42599
41,37782
42,41431
43,31199
44,51488
45,43577
46,33702
47,50178
48,40220
49,70582
50,42639
51,36126
52,41504
53,57423
54,38110
55,53380
56,48833
57,92678
58,30820
59,43983
60,57682
61,40220
62,53575
63,28113
64,34240
65,33443
66,62168
67,35285
68,26666
69,64238
70,42599
71,55539
72,33141
73,35182
74,116754
75,87603
76,40913
77,39426
78,29955
79,42599
80,33687
81,60101
82,42599
83,47152
84,37996
85,41740
86,38105
87,40220
88,19261
89,34455
90,67888
91,52559
92,40631
93,29955
94,47695
95,30575
96,48831
97,35160
98,26666
99,29955
100,50654
101,32595
102,48458
103,26666
104,40220
105,42599
106,42069
107,38807
108,63524
109,57498
110,55244
111,42599
112,35228
113,37205
114,82289
115,43519
116,26666
117,50422
118,58771
119,95069
120,36193
121,42599
122,40220
123,51488
124,46111
125,112339
126,35864
127,26666
128,42462
129,32603
130,48930
131,29955
132,29955
133,44997
134,74726
135,26666
136,28699
137,45479
138,42429
139,103332
140,29955
141,44008
142,31159
143,31788
144,33750
145,35118
146,43525
147,38109
148,33443
149,20017
150,35604
151,139368
152,44787
153,42599
154,68395
155,33443
156,57964
157,33443
158,40220
159,33443
160,44140
161,43700
162,164052
163,37733
164,50527
165,42368
166,76556
167,56792
168,46716
169,55244
170,41041
171,76394
172,60626
173,51770
174,33104
175,46664
176,35844
177,35166
178,55244
179,32011
180,33443
181,37424
182,88821
183,66062
184,35945
185,64305
186,26666
187,36131
188,26666
189,40168
190,92747
191,112816
192,26666
193,34054
194,32413
195,36768
196,41764
197,26666
198,31046
199,81695
200,31410
201,42599
202,33443
203,84849
204,42617
205,137629
206,57378
207,54309
208,92360
209,38075
210,46997
211,46453
212,38199
213,31038
214,55244
215,70427
216,87948
217,34661
218,30501
219,74547
220,46997
221,38469
222,36559
223,58362
224,55244
225,33162
226,62646
227,42599
228,36996
229,33443
230,51080
231,48208
232,48544
233,56029
234,46557
235,68799
236,34853
237,33511
238,27154
239,60502
240,72744
241,43276
242,112339
243,55244
244,36001
245,55244
246,175431
247,33037
248,67888
249,33443
250,49831
251,45919
252,35214
253,33434
254,33443
255,42599
256,55244
257,39513
258,35972
259,33443
260,42599
261,46997
262,92050
263,116152
264,51633
265,73696
266,33443
267,92395
268,45511
269,28671
270,35886
271,46901
272,48938
273,38615
274,33443
275,41611
276,32468
277,30701
278,31030
279,42192
280,45468
281,56861
282,33443
283,39356
284,36697
285,45214
286,33850
287,79253
288,52806
289,45244
290,35970
291,41124
292,29248
293,85045
294,45928
295,46683
296,40220
297,33364
298,33034
299,58546
300,90992
301,38379
302,63498
303,29955
304,35150
305,47695
306,42599
307,46997
308,34165
309,42599
310,80233
311,55244
312,36807
313,46829
314,50961
315,33443
316,55244
317,84826
318,36330
319,67888
320,33443
321,33443
322,66281
323,46647
324,38849
325,30374
326,34147
327,28376
328,83771
329,55244
330,45689
331,46443
332,46289
333,33546
334,51486
335,33448
336,77241
337,74477
338,133686
339,112339
340,66273
341,33443
342,30737
343,29389
344,60452
345,32429
346,85007
347,72724
348,133686
349,37362
350,96593
351,42310
352,31349
353,43602
354,47794
355,33443
356,51077
357,36526
358,51596
359,38119
360,28456
361,32714
362,52978
363,52891
364,42599
365,40485
366,42484
367,37765
368,28838
369,40242
370,47712
371,147505
372,33350
373,32851
374,26666
375,58767
376,52174
377,31497
378,42599
379,42599
380,33443
381,35431
382,42319
383,112339
384,55641
385,37706
386,53580
387,45370
388,47472
389,33701
390,60461
391,80777
392,46714
393,34773
394,33443
395,33468
396,33443
397,55368
398,29955
399,61670
400,55244
401,37340
402,55364
403,20466
404,46552
405,47749
406,29955
407,39005
408,49272
409,37201
410,29955
411,40220
412,32312
413,45796
414,80421
415,26666
416,33443
417,58024
418,57039
419,61789
420,81839
421,58859
422,26666
423,26666
424,47880
425,34706
426,55244
427,29325
428,44612
429,35505
430,43950
431,70859
432,24013
433,20054
434,49202
435,45585
436,42599
437,43875
438,78754
439,42839
440,32306
441,67888
442,34522
443,79612
444,42599
445,31172
446,48162
447,49431
448,34371
449,34890
450,41267
451,36751
452,32503
453,41196
454,34420
455,40695
456,44876
457,46462
458,50889
459,39441
460,40220
461,32425
462,46997
463,34224
464,47641
465,40220
466,55296
467,106917
468,43683
469,33443
470,67888
471,36179
472,42599
473,58755
474,113214
475,46195
476,70692
477,40574
478,36381
479,59368
480,26666
481,32772
482,35225
483,30386
484,26666
485,107303
486,33443
487,35582
488,47477
489,108692
490,67888
491,88225
492,29165
493,29462
494,97072
495,44280
496,36414
497,36258
498,31404
499,42932
500,47397
501,37383
502,33247
503,37862
504,37457
505,29955
506,112339
507,42976
508,50991
509,44101
510,26666
511,36122
512,42599
513,54283
514,33864
515,33527
516,38784
517,35520
518,40220
519,48387
520,21509
521,48840
522,114419
523,82384
524,35271
525,64011
526,67748
527,32297
528,103692
529,54823
530,33443
531,40220
532,40220
533,48776
534,40220
535,33288
536,32923
537,26666
538,49946
539,40220
540,33004
541,40220
542,42599
543,44299
544,29955
545,96512
546,57589
547,45396
548,50942
549,40220
550,69697
551,35842
552,34620
553,33443
554,46326
555,36458
556,100500
557,53949
558,40220
559,55389
560,56908
561,45014
562,114344
563,36433
564,31148
565,42297
566,60243
567,78218
568,26666
569,55636
570,26666
571,26666
572,50181
573,57749
574,144545
575,37120
576,39272
577,44764
578,49504
579,35609
580,42599
581,28971
582,42599
583,116422
584,33443
585,34877
586,49689
587,112339
588,72749
589,29955
590,29955
591,42710
592,38574
593,30959
594,32617
595,46997
596,37764
597,42952
598,31113
599,114743
600,47415
601,51163
602,66098
603,42599
604,56344
605,38902
606,133686
607,31625
608,40739
609,45688
610,29955
611,27399
612,31288
613,56821
614,49391
615,51575
616,55244
617,42599
618,31875
619,33443
620,40492
621,29955
622,53320
623,174559
624,33024
625,109581
626,91605
627,58193
628,74168
629,40220
630,48638
631,53475
632,30583
633,33443
634,26666
635,31325
636,26666
637,44339
638,58163
639,55244
640,35985
641,31784
642,36414
643,42599
644,19211
645,33443
646,50506
647,35803
648,38345
649,29955
650,33443
651,60941
652,39674
653,45341
654,33443
655,75435
656,38375
657,38129
658,29293
659,92458
660,43713
661,43678
662,33443
663,94055
664,52430
665,35825
666,62866
667,47148
668,50572
669,47132
670,202442
671,94647
672,44132
673,47263
674,29980
675,35640
676,54149
677,34481
678,49338
679,76019
680,58641
681,41002
682,35952
683,37441
684,36648
685,29955
686,40220
687,45699
688,26666
689,55244
690,29955
691,38835
692,26666
693,87243
694,99931
695,42599
696,29994
697,40220
698,20148
699,52473
700,50712
701,33443
702,57378
703,37188
704,40810
705,34607
706,34148
707,48588
708,45431
709,35137
710,67888
711,52089
712,33443
713,36022
714,29955
715,33443
716,55385
717,24927
718,42791
719,122117
720,50269
721,46324
722,26910
723,61261
724,59560
725,42699
726,55244
727,31014
728,77685
729,55422
730,56361
731,47213
732,83807
733,52137
734,84672
735,41993
736,118126
737,26666
738,54505
739,29955
740,46390
741,46655
742,56282
743,57891
744,45899
745,31246
746,33475
747,50665
748,46342
749,37437
750,62614
751,36315
752,41243
753,30704
754,59858
755,40220
756,52555
757,42599
758,26666
759,42599
760,43364
761,37792
762,73949
763,46685
764,43236
765,133686
766,33443
767,42700
768,36630
769,51968
770,33443
771,64574
772,91857
773,52512
774,47855
775,42966
776,33443
777,54447
778,42599
779,43896
780,29955
781,85540
782,47788
783,67888
784,30677
785,38733
786,42599
787,41198
788,33614
789,30359
790,42599
791,29726
792,38190
793,50614
794,51311
795,32274
796,145083
797,55703
798,85649
799,87457
800,42599
801,32695
802,33443
803,22799
804,59999
805,33443
806,30386
807,55704
808,52859
809,36346
810,33284
811,54037
812,66774
813,38039
814,104478
815,42635
816,37970
817,37575
818,31694
819,35780
820,35844
821,46570
822,31000
