id,income
1,29200
2,30350
3,23300
4,97600
5,21000
6,20350
7,53000
8,19000
9,29200
10,19000
11,37050
12,24000
13,25000
14,38750
15,22000
16,13000
17,26800
18,21050
19,25500
20,20000
21,46600
22,67800
23,24000
24,25000
25,79000
26,26000
27,23000
28,25800
29,22100
30,12000
31,50500
32,44000
33,25000
34,24149
35,12000
36,20000
37,71700
38,17000
39,33000
40,23000
41,21400
42,45950
43,22000
44,33200
45,29000
46,25000
47,40100
48,20000
49,37900
50,26750
51,29300
52,33000
53,60000
54,24850
55,37000
56,34000
57,59300
58,19200
59,26000
60,38300
61,17600
62,21700
63,22550
64,20800
65,23000
66,42000
67,24000
68,20000
69,37000
70,17000
71,34400
72,20400
73,20000
74,98900
75,97600
76,31200
77,25000
78,23000
79,26000
80,24000
81,66000
82,13000
83,23650
84,24000
85,27000
86,22350
87,20000
88,13150
89,18000
90,35600
91,75600
92,31000
93,20000
94,22500
95,23800
96,29000
97,26200
98,20000
99,22000
100,26250
101,26000
102,31900
103,22400
104,19000
105,28000
106,27000
107,31000
108,71450
109,42000
110,16000
111,32350
112,28000
113,33750
114,43000
115,27400
116,23600
117,118050
118,36350
119,57750
120,32450
121,51399
122,31000
123,44000
124,38000
125,95600
126,25000
127,20000
128,26750
129,24350
130,30200
131,13000
132,18000
133,44000
134,67000
135,24149
136,22550
137,56000
138,19000
139,62300
140,23800
141,26850
142,23650
143,25200
144,24000
145,23000
146,25350
147,31000
148,23000
149,23500
150,25550
151,104000
152,21050
153,28300
154,84650
155,23000
156,54700
157,21000
158,20000
159,19000
160,64000
161,23100
162,109500
163,35150
164,30000
165,37050
166,48000
167,36000
168,26800
169,16000
170,30000
171,52400
172,34800
173,30900
174,19000
175,53900
176,18000
177,29550
178,34100
179,24000
180,19000
181,34200
182,48000
183,52200
184,26000
185,34300
186,20900
187,21000
188,20000
189,40850
190,49000
191,91000
192,22250
193,41850
194,26500
195,24900
196,38100
197,22000
198,20700
199,29450
200,22000
201,21000
202,24000
203,129800
204,50100
205,53200
206,117000
207,35200
208,222700
209,24450
210,46950
211,23500
212,20600
213,20000
214,12000
215,84650
216,30600
217,18000
218,22150
219,79350
220,25000
221,24400
222,32650
223,119000
224,29500
225,16850
226,42000
227,28000
228,27400
229,19000
230,14500
231,34000
232,28550
233,27000
234,22150
235,67950
236,29550
237,19050
238,20000
239,37700
240,69250
241,36200
242,63800
243,29900
244,22000
245,32900
246,64000
247,23000
248,23600
249,22000
250,250000
251,21050
252,20500
253,26000
254,25600
255,28300
256,23000
257,27000
258,31300
259,23000
260,24000
261,24750
262,61000
263,101750
264,41050
265,69250
266,20150
267,37000
268,26550
269,47000
270,21750
271,34000
272,29600
273,27000
274,25400
275,27900
276,19000
277,14000
278,20400
279,28600
280,23050
281,37000
282,22000
283,36400
284,30200
285,34900
286,22000
287,42200
288,46000
289,26550
290,25000
291,45950
292,22000
293,106000
294,20700
295,28000
296,29100
297,23700
298,20000
299,50600
300,66300
301,23850
302,33150
303,21400
304,24000
305,30000
306,24000
307,22500
308,26000
309,24000
310,230000
311,42700
312,33000
313,30750
314,57000
315,21000
316,44600
317,64250
318,24650
319,22000
320,23000
321,26500
322,72200
323,23500
324,24850
325,21000
326,32000
327,24149
328,68000
329,42700
330,25700
331,21650
332,33800
333,20000
334,50050
335,21000
336,59150
337,57250
338,91000
339,48300
340,45050
341,25400
342,20000
343,21000
344,18000
345,19000
346,37450
347,106200
348,74500
349,21400
350,47000
351,19000
352,23900
353,38300
354,29600
355,24150
356,72400
357,31000
358,33250
359,42500
360,23250
361,28000
362,29900
363,38400
364,26000
365,45800
366,36500
367,32800
368,21650
369,27700
370,32000
371,159200
372,29250
373,22000
374,19900
375,49000
376,37200
377,13000
378,24500
379,33100
380,21000
381,24000
382,30000
383,63750
384,45000
385,27200
386,31600
387,36200
388,37050
389,22000
390,29150
391,32500
392,31450
393,24000
394,21000
395,23000
396,23800
397,43250
398,21000
399,31000
400,26700
401,24000
402,20000
403,39100
404,40600
405,30350
406,18000
407,24000
408,43200
409,24850
410,21450
411,19000
412,19900
413,27550
414,75100
415,24149
416,21000
417,29000
418,51600
419,54400
420,75100
421,26200
422,20450
423,22400
424,26150
425,25000
426,23000
427,20000
428,42100
