id,income
1,19000
2,19000
3,19000
4,19000
5,19000
6,19000
7,19000
8,19000
9,19000
10,19000
11,19000
12,19000
13,19000
14,19000
15,19000
16,19000
17,19000
18,19000
19,19000
20,19000
21,19000
22,19000
23,19000
24,19000
25,19000
26,19000
27,19000
28,19000
29,19000
30,19000
31,19000
32,19000
33,19000
34,19000
35,15000
36,19000
37,19000
38,19000
39,19000
40,19000
41,19000
42,19000
43,19000
44,19000
45,19000
46,19000
47,19000
48,19000
49,19000
50,19000
51,19000
52,19000
53,19000
54,19000
55,19000
56,19000
57,19000
58,19000
59,19000
60,19000
61,19000
62,19000
63,19000
64,19000
65,19000
66,19000
67,19000
68,19000
69,19000
70,19000
71,19000
72,19000
73,19000
74,19000
75,19000
76,19000
77,19000
78,19000
79,19000
80,19000
81,19000
82,19000
83,19000
84,19000
85,19000
86,19000
87,19000
88,15000
89,19000
90,30000
91,19000
92,19000
93,19000
94,30000
95,19000
96,19000
97,19000
98,19000
99,19000
100,19000
101,19000
102,19000
103,19000
104,19000
105,19000
106,19000
107,19000
108,19000
109,19000
110,19000
111,19000
112,19000
113,19000
114,19000
115,19000
116,19000
117,19000
118,19000
119,19000
120,19000
121,19000
122,19000
123,19000
124,19000
125,19000
126,19000
127,19000
128,19000
129,19000
130,19000
131,19000
132,19000
133,19000
134,19000
135,19000
136,19000
137,19000
138,19000
139,19000
140,19000
141,19000
142,19000
143,19000
144,19000
145,19000
146,19000
147,19000
148,19000
149,15000
150,19000
151,30000
152,19000
153,19000
154,19000
155,19000
156,19000
157,19000
158,19000
159,19000
160,19000
161,19000
162,30000
163,19000
164,19000
165,19000
166,19000
167,19000
168,19000
169,19000
170,19000
171,19000
172,19000
173,19000
174,19000
175,19000
176,19000
177,19000
178,19000
179,19000
180,19000
181,19000
182,30000
183,19000
184,19000
185,19000
186,19000
187,19000
188,19000
189,19000
190,19000
191,19000
192,19000
193,19000
194,19000
195,19000
196,19000
197,19000
198,19000
199,30000
200,19000
201,19000
202,19000
203,19000
204,19000
205,19000
206,19000
207,19000
208,30000
209,19000
210,30000
211,19000
212,19000
213,19000
214,19000
215,19000
216,19000
217,19000
218,19000
219,19000
220,30000
221,19000
222,19000
223,19000
224,19000
225,19000
226,19000
227,19000
228,19000
229,19000
230,19000
231,19000
232,19000
233,19000
234,19000
235,19000
236,19000
237,19000
238,19000
239,19000
240,19000
241,19000
242,19000
243,19000
244,19000
245,19000
246,19000
247,19000
248,30000
249,19000
250,19000
251,19000
252,19000
253,19000
254,19000
255,19000
256,19000
257,19000
258,19000
259,19000
260,19000
261,30000
262,19000
263,19000
264,19000
265,19000
266,19000
267,19000
268,19000
269,15000
270,19000
271,19000
272,19000
273,19000
274,19000
275,19000
276,19000
277,19000
278,19000
279,19000
280,19000
281,19000
282,19000
283,19000
284,19000
285,19000
286,19000
287,30000
288,19000
289,19000
290,19000
291,19000
292,19000
293,19000
294,19000
295,19000
296,19000
297,19000
298,19000
299,19000
300,19000
301,19000
302,19000
303,19000
304,19000
305,19000
306,19000
307,30000
308,19000
309,19000
310,19000
311,19000
312,19000
313,19000
314,19000
315,19000
316,19000
317,19000
318,19000
319,30000
320,19000
321,19000
322,19000
323,19000
324,19000
325,19000
326,19000
327,19000
328,30000
329,19000
330,19000
331,19000
332,19000
333,19000
334,19000
335,19000
336,19000
337,19000
338,30000
339,19000
340,19000
341,19000
342,19000
343,19000
344,19000
345,19000
346,30000
347,19000
348,30000
349,19000
350,19000
351,19000
